 Substance:BZO200d       2023/12/04 18:04:07                     
 Input files: ./data/bzo200d_n0001.dat to ./data/bzo200d_n0001.dat step           1
 OMP processes  =            2
 Integration Monte Carlo     450000000 cell pairs, j_rand           5
 Supercell size:          32          32          32
 Unit cell parameter:   4.19393730       4.19393730       4.19393730    
 Atoms/unit_cell:           5
 Atoms  :    Ba      Zr      O1      O2      O3  
 Atom no.        1       2       3       4       5
 Occups:   0.2000  0.2000  0.2000  0.2000  0.2000
 Weights: Neutron          0.5070  0.7160  0.5803  0.5803  0.5803
 Masks	:        1       1       1       1       1
 Smoothing FWHM [Å-1]   9.38349068E-02

 Output: S(Q)
 Partials index        1  1    1  2    2  2    1  3    2  3      3  3    1  4    2  4    3  4    4  4      1  5    2  5    3  5    4  5    5  5
   Q [A-1]   Total       Ba_Ba   Ba_Zr   Zr_Zr   Ba_O1   Zr_O1     O1_O1   Ba_O2   Zr_O2   O1_O2   O2_O2     Ba_O3   Zr_O3   O1_O3   O2_O3   O3_O3
  75.303    1.001     0.029   0.083   0.059   0.067   0.094     0.039   0.067   0.095   0.077   0.038     0.067   0.094   0.077   0.077   0.038
  75.326    1.001     0.029   0.083   0.059   0.067   0.094     0.039   0.067   0.095   0.077   0.038     0.067   0.094   0.077   0.077   0.038
  75.349    1.002     0.029   0.083   0.059   0.067   0.094     0.039   0.067   0.095   0.077   0.038     0.067   0.094   0.077   0.077   0.038
  75.373    1.002     0.029   0.083   0.059   0.067   0.094     0.039   0.067   0.095   0.077   0.038     0.067   0.094   0.077   0.077   0.038
  75.396    1.002     0.029   0.083   0.059   0.067   0.095     0.039   0.067   0.095   0.077   0.038     0.067   0.094   0.077   0.077   0.038
  75.420    1.002     0.029   0.083   0.059   0.067   0.095     0.039   0.067   0.095   0.077   0.038     0.068   0.094   0.077   0.077   0.038
  75.443    1.002     0.029   0.083   0.058   0.067   0.095     0.039   0.067   0.095   0.077   0.039     0.068   0.094   0.077   0.076   0.038
  75.467    1.002     0.029   0.083   0.058   0.067   0.095     0.039   0.067   0.095   0.077   0.039     0.068   0.094   0.077   0.076   0.038
  75.490    1.001     0.029   0.082   0.058   0.067   0.095     0.039   0.067   0.095   0.077   0.039     0.068   0.094   0.077   0.076   0.038
  75.514    1.000     0.029   0.082   0.058   0.067   0.095     0.039   0.067   0.094   0.077   0.039     0.068   0.094   0.077   0.076   0.038
  75.537    1.000     0.029   0.082   0.058   0.067   0.095     0.038   0.067   0.094   0.077   0.039     0.068   0.094   0.077   0.077   0.038
  75.561    1.000     0.029   0.082   0.058   0.067   0.095     0.038   0.067   0.094   0.077   0.038     0.068   0.095   0.077   0.077   0.038
  75.584    1.000     0.029   0.082   0.058   0.067   0.095     0.038   0.067   0.094   0.077   0.038     0.068   0.095   0.076   0.077   0.038
  75.607    1.000     0.029   0.082   0.058   0.067   0.094     0.038   0.067   0.094   0.077   0.038     0.067   0.095   0.076   0.077   0.038
  75.631    1.000     0.029   0.082   0.058   0.067   0.094     0.038   0.067   0.094   0.077   0.038     0.067   0.095   0.076   0.077   0.038
  75.654    1.000     0.029   0.082   0.058   0.067   0.094     0.038   0.067   0.094   0.077   0.039     0.067   0.095   0.076   0.077   0.039
  75.678    0.999     0.029   0.082   0.058   0.067   0.094     0.038   0.067   0.094   0.077   0.039     0.067   0.095   0.076   0.077   0.039
  75.701    0.999     0.029   0.082   0.058   0.067   0.094     0.038   0.067   0.094   0.077   0.039     0.067   0.094   0.076   0.077   0.039
  75.725    0.998     0.029   0.083   0.058   0.067   0.094     0.038   0.067   0.094   0.077   0.039     0.067   0.094   0.076   0.076   0.039
  75.748    0.997     0.029   0.083   0.058   0.066   0.094     0.038   0.067   0.094   0.077   0.038     0.067   0.094   0.076   0.076   0.039
  75.772    0.997     0.029   0.083   0.058   0.066   0.094     0.038   0.067   0.094   0.077   0.038     0.067   0.094   0.076   0.076   0.039
  75.795    0.997     0.029   0.083   0.058   0.066   0.094     0.038   0.067   0.094   0.077   0.038     0.067   0.094   0.076   0.076   0.039
  75.819    0.997     0.029   0.083   0.058   0.066   0.094     0.038   0.067   0.094   0.077   0.038     0.066   0.094   0.076   0.076   0.038
  75.842    0.997     0.029   0.083   0.058   0.067   0.094     0.038   0.067   0.094   0.077   0.038     0.066   0.094   0.076   0.076   0.038
  75.866    0.998     0.029   0.083   0.058   0.067   0.094     0.038   0.067   0.094   0.077   0.038     0.066   0.094   0.076   0.076   0.038
  75.889    0.998     0.029   0.083   0.058   0.067   0.094     0.038   0.067   0.094   0.077   0.038     0.066   0.094   0.076   0.076   0.038
  75.912    0.999     0.029   0.083   0.059   0.067   0.094     0.039   0.067   0.094   0.077   0.038     0.066   0.094   0.076   0.076   0.038
  75.936    0.999     0.029   0.083   0.059   0.067   0.094     0.039   0.067   0.094   0.077   0.038     0.066   0.094   0.076   0.076   0.038
  75.959    1.000     0.029   0.083   0.059   0.067   0.094     0.039   0.067   0.094   0.077   0.039     0.067   0.095   0.076   0.076   0.038
  75.983    1.001     0.029   0.083   0.059   0.067   0.094     0.039   0.067   0.095   0.077   0.039     0.067   0.095   0.076   0.077   0.038
  76.006    1.001     0.029   0.083   0.059   0.067   0.095     0.039   0.067   0.095   0.077   0.039     0.067   0.095   0.076   0.077   0.038
  76.030    1.002     0.029   0.083   0.059   0.067   0.095     0.038   0.067   0.095   0.077   0.039     0.067   0.095   0.076   0.077   0.038
  76.053    1.002     0.029   0.083   0.059   0.067   0.095     0.038   0.067   0.095   0.077   0.039     0.067   0.096   0.077   0.077   0.038
  76.077    1.002     0.029   0.083   0.058   0.067   0.095     0.038   0.067   0.094   0.077   0.039     0.067   0.096   0.077   0.077   0.038
  76.100    1.002     0.029   0.083   0.058   0.067   0.095     0.038   0.067   0.094   0.077   0.039     0.067   0.096   0.077   0.077   0.038
  76.124    1.001     0.029   0.083   0.058   0.067   0.095     0.038   0.067   0.094   0.077   0.039     0.067   0.096   0.077   0.077   0.038
  76.147    1.000     0.029   0.083   0.058   0.067   0.094     0.038   0.067   0.094   0.077   0.039     0.067   0.096   0.077   0.077   0.038
  76.170    0.999     0.029   0.082   0.058   0.067   0.094     0.038   0.068   0.094   0.077   0.039     0.067   0.095   0.077   0.077   0.038
  76.194    0.998     0.029   0.082   0.058   0.067   0.094     0.038   0.068   0.094   0.077   0.038     0.067   0.095   0.077   0.077   0.038
  76.217    0.998     0.029   0.082   0.058   0.067   0.094     0.038   0.068   0.094   0.077   0.038     0.067   0.095   0.076   0.077   0.038
  76.241    0.998     0.029   0.082   0.058   0.067   0.094     0.038   0.067   0.094   0.077   0.038     0.067   0.095   0.076   0.077   0.038
  76.264    0.998     0.029   0.082   0.058   0.067   0.094     0.038   0.067   0.094   0.077   0.038     0.067   0.095   0.076   0.077   0.038
  76.288    0.998     0.029   0.081   0.058   0.067   0.094     0.038   0.067   0.095   0.077   0.038     0.067   0.095   0.077   0.077   0.038
  76.311    0.999     0.029   0.081   0.058   0.067   0.094     0.038   0.067   0.095   0.077   0.038     0.067   0.095   0.077   0.077   0.038
  76.335    1.000     0.029   0.082   0.058   0.067   0.094     0.038   0.067   0.095   0.077   0.038     0.067   0.095   0.077   0.077   0.038
  76.358    1.001     0.029   0.082   0.058   0.067   0.094     0.038   0.067   0.095   0.077   0.038     0.067   0.095   0.077   0.078   0.038
  76.382    1.002     0.029   0.082   0.058   0.067   0.095     0.038   0.067   0.095   0.077   0.038     0.067   0.095   0.077   0.078   0.038
  76.405    1.003     0.029   0.082   0.058   0.067   0.095     0.038   0.067   0.095   0.077   0.038     0.067   0.095   0.077   0.078   0.039
  76.429    1.002     0.029   0.082   0.058   0.067   0.095     0.038   0.067   0.095   0.077   0.038     0.067   0.095   0.078   0.078   0.039
  76.452    1.002     0.029   0.082   0.058   0.067   0.095     0.038   0.067   0.095   0.077   0.038     0.067   0.095   0.077   0.078   0.039
  76.475    1.000     0.029   0.082   0.058   0.067   0.095     0.039   0.067   0.094   0.077   0.038     0.067   0.095   0.077   0.077   0.039
  76.499    0.999     0.029   0.082   0.058   0.067   0.094     0.039   0.067   0.094   0.077   0.038     0.067   0.094   0.077   0.077   0.039
  76.522    0.998     0.029   0.081   0.058   0.067   0.094     0.039   0.067   0.093   0.077   0.038     0.067   0.094   0.077   0.077   0.038
  76.546    0.997     0.029   0.081   0.058   0.067   0.094     0.039   0.067   0.093   0.077   0.038     0.067   0.094   0.077   0.077   0.038
  76.569    0.997     0.029   0.081   0.058   0.067   0.094     0.039   0.067   0.093   0.077   0.038     0.067   0.094   0.077   0.077   0.038
  76.593    0.998     0.029   0.081   0.058   0.067   0.094     0.039   0.067   0.093   0.077   0.039     0.067   0.094   0.077   0.077   0.038
  76.616    0.999     0.029   0.081   0.058   0.067   0.094     0.039   0.067   0.093   0.077   0.039     0.067   0.095   0.077   0.077   0.038
  76.640    1.000     0.029   0.082   0.058   0.067   0.094     0.039   0.067   0.094   0.077   0.039     0.067   0.095   0.077   0.077   0.038
  76.663    1.001     0.029   0.082   0.058   0.067   0.094     0.039   0.067   0.094   0.077   0.039     0.067   0.095   0.077   0.077   0.038
  76.687    1.001     0.029   0.082   0.058   0.067   0.094     0.039   0.067   0.094   0.077   0.039     0.067   0.095   0.077   0.077   0.038
  76.710    1.001     0.029   0.083   0.058   0.067   0.094     0.039   0.067   0.094   0.077   0.038     0.067   0.095   0.077   0.077   0.038
  76.733    1.001     0.029   0.083   0.058   0.067   0.094     0.039   0.067   0.094   0.077   0.038     0.067   0.095   0.077   0.077   0.039
  76.757    1.000     0.029   0.083   0.058   0.067   0.094     0.039   0.066   0.094   0.077   0.038     0.067   0.095   0.077   0.077   0.039
  76.780    1.000     0.029   0.083   0.058   0.067   0.094     0.039   0.066   0.094   0.077   0.038     0.067   0.095   0.077   0.077   0.039
  76.804    0.999     0.029   0.083   0.059   0.067   0.094     0.038   0.066   0.094   0.077   0.038     0.067   0.095   0.077   0.077   0.039
  76.827    0.998     0.029   0.083   0.059   0.067   0.094     0.038   0.066   0.094   0.077   0.038     0.067   0.095   0.077   0.076   0.039
  76.851    0.998     0.029   0.083   0.058   0.067   0.095     0.038   0.066   0.094   0.077   0.038     0.067   0.094   0.077   0.076   0.039
  76.874    0.998     0.029   0.083   0.058   0.067   0.095     0.038   0.066   0.094   0.077   0.038     0.066   0.094   0.077   0.076   0.039
  76.898    0.998     0.029   0.083   0.058   0.067   0.095     0.038   0.066   0.094   0.077   0.038     0.066   0.094   0.077   0.076   0.038
  76.921    0.999     0.029   0.083   0.058   0.067   0.095     0.038   0.066   0.094   0.077   0.038     0.066   0.094   0.077   0.076   0.038
  76.945    0.999     0.029   0.083   0.058   0.067   0.095     0.038   0.067   0.094   0.077   0.038     0.067   0.094   0.077   0.076   0.038
  76.968    1.000     0.029   0.083   0.058   0.067   0.095     0.038   0.067   0.095   0.077   0.038     0.067   0.094   0.077   0.076   0.038
  76.992    1.000     0.029   0.083   0.058   0.067   0.095     0.038   0.067   0.095   0.077   0.038     0.067   0.094   0.078   0.076   0.038
  77.015    1.000     0.029   0.083   0.058   0.067   0.095     0.038   0.067   0.095   0.077   0.038     0.067   0.094   0.078   0.076   0.038
  77.038    0.999     0.029   0.083   0.058   0.067   0.095     0.038   0.067   0.095   0.077   0.038     0.068   0.094   0.078   0.076   0.038
  77.062    0.999     0.030   0.083   0.058   0.067   0.094     0.038   0.067   0.095   0.077   0.038     0.068   0.094   0.077   0.076   0.038
  77.085    0.999     0.030   0.083   0.058   0.067   0.094     0.038   0.067   0.095   0.077   0.038     0.068   0.095   0.077   0.076   0.038
  77.109    1.000     0.030   0.083   0.058   0.067   0.094     0.038   0.067   0.095   0.077   0.038     0.068   0.095   0.077   0.076   0.038
  77.132    1.000     0.029   0.083   0.058   0.067   0.094     0.038   0.067   0.095   0.077   0.038     0.068   0.095   0.077   0.076   0.038
  77.156    1.000     0.029   0.083   0.058   0.067   0.095     0.038   0.067   0.095   0.077   0.038     0.068   0.095   0.077   0.076   0.039
  77.179    1.001     0.029   0.083   0.058   0.067   0.095     0.038   0.067   0.095   0.077   0.039     0.068   0.095   0.077   0.076   0.039
  77.203    1.001     0.029   0.083   0.058   0.067   0.095     0.038   0.067   0.095   0.077   0.039     0.068   0.095   0.077   0.076   0.039
  77.226    1.001     0.029   0.083   0.058   0.067   0.095     0.038   0.067   0.095   0.077   0.039     0.068   0.094   0.077   0.077   0.039
  77.250    1.001     0.029   0.083   0.058   0.067   0.095     0.038   0.067   0.095   0.077   0.039     0.068   0.094   0.077   0.077   0.039
  77.273    1.000     0.029   0.083   0.058   0.067   0.094     0.038   0.067   0.094   0.077   0.039     0.067   0.094   0.077   0.077   0.039
  77.297    1.000     0.029   0.083   0.058   0.067   0.094     0.038   0.067   0.094   0.077   0.038     0.067   0.094   0.077   0.077   0.039
  77.320    1.000     0.029   0.083   0.058   0.067   0.094     0.038   0.067   0.094   0.077   0.038     0.067   0.094   0.077   0.077   0.039
  77.343    1.000     0.029   0.083   0.058   0.067   0.094     0.039   0.067   0.094   0.077   0.038     0.067   0.094   0.077   0.077   0.039
  77.367    1.000     0.029   0.083   0.058   0.067   0.094     0.039   0.067   0.094   0.077   0.039     0.067   0.094   0.077   0.077   0.038
  77.390    1.000     0.029   0.083   0.058   0.067   0.094     0.039   0.067   0.094   0.076   0.039     0.067   0.094   0.077   0.077   0.038
  77.414    1.000     0.029   0.082   0.058   0.067   0.094     0.038   0.067   0.095   0.076   0.039     0.067   0.095   0.077   0.078   0.038
  77.437    1.000     0.029   0.082   0.058   0.067   0.094     0.038   0.067   0.095   0.076   0.039     0.067   0.095   0.077   0.077   0.038
  77.461    1.000     0.029   0.082   0.058   0.067   0.094     0.038   0.067   0.095   0.076   0.039     0.067   0.095   0.077   0.077   0.038
  77.484    1.000     0.029   0.082   0.058   0.067   0.095     0.038   0.067   0.095   0.076   0.039     0.067   0.094   0.077   0.077   0.038
  77.508    1.000     0.029   0.082   0.058   0.067   0.095     0.038   0.067   0.095   0.076   0.039     0.067   0.094   0.077   0.077   0.038
  77.531    1.000     0.029   0.083   0.058   0.067   0.095     0.038   0.067   0.095   0.076   0.039     0.067   0.094   0.077   0.077   0.038
  77.555    1.001     0.029   0.083   0.058   0.067   0.095     0.038   0.067   0.095   0.077   0.039     0.067   0.095   0.077   0.077   0.039
  77.578    1.002     0.029   0.083   0.058   0.067   0.095     0.038   0.067   0.095   0.077   0.039     0.067   0.095   0.077   0.077   0.039
  77.601    1.002     0.029   0.083   0.058   0.067   0.095     0.038   0.067   0.095   0.077   0.039     0.067   0.095   0.077   0.077   0.039
  77.625    1.003     0.029   0.083   0.058   0.067   0.095     0.038   0.067   0.095   0.077   0.039     0.067   0.095   0.077   0.077   0.038
  77.648    1.003     0.029   0.083   0.058   0.067   0.095     0.038   0.067   0.095   0.077   0.039     0.067   0.096   0.077   0.077   0.038
  77.672    1.003     0.029   0.082   0.059   0.067   0.095     0.038   0.067   0.095   0.077   0.039     0.067   0.096   0.077   0.077   0.038
  77.695    1.003     0.029   0.082   0.059   0.067   0.095     0.038   0.067   0.095   0.077   0.038     0.067   0.096   0.077   0.077   0.038
  77.719    1.002     0.029   0.082   0.059   0.067   0.095     0.038   0.067   0.096   0.077   0.038     0.067   0.095   0.077   0.077   0.038
  77.742    1.001     0.029   0.082   0.059   0.067   0.095     0.038   0.067   0.096   0.077   0.038     0.067   0.095   0.077   0.077   0.038
  77.766    1.001     0.029   0.082   0.058   0.067   0.095     0.038   0.067   0.096   0.077   0.038     0.066   0.094   0.077   0.077   0.038
  77.789    1.001     0.029   0.082   0.058   0.067   0.095     0.038   0.067   0.095   0.077   0.038     0.066   0.094   0.077   0.077   0.038
  77.813    1.000     0.029   0.082   0.058   0.067   0.095     0.039   0.067   0.095   0.077   0.038     0.067   0.094   0.077   0.077   0.038
  77.836    1.000     0.029   0.082   0.058   0.067   0.095     0.039   0.067   0.095   0.077   0.038     0.067   0.094   0.077   0.077   0.038
  77.860    1.000     0.029   0.083   0.058   0.067   0.095     0.039   0.068   0.094   0.077   0.038     0.067   0.094   0.077   0.077   0.038
  77.883    1.000     0.029   0.083   0.058   0.067   0.095     0.038   0.068   0.094   0.077   0.038     0.067   0.094   0.076   0.077   0.038
  77.906    1.000     0.029   0.083   0.058   0.067   0.095     0.038   0.068   0.094   0.077   0.038     0.067   0.094   0.076   0.077   0.039
  77.930    1.001     0.029   0.083   0.058   0.067   0.095     0.039   0.068   0.094   0.077   0.038     0.067   0.094   0.076   0.077   0.039
  77.953    1.001     0.029   0.083   0.058   0.067   0.095     0.039   0.068   0.095   0.077   0.038     0.067   0.094   0.076   0.077   0.039
  77.977    1.002     0.029   0.083   0.058   0.067   0.095     0.039   0.068   0.095   0.077   0.038     0.067   0.094   0.076   0.077   0.039
  78.000    1.002     0.029   0.083   0.058   0.067   0.095     0.039   0.067   0.095   0.077   0.038     0.067   0.094   0.076   0.077   0.039
  78.024    1.002     0.029   0.083   0.058   0.067   0.095     0.039   0.067   0.095   0.077   0.038     0.067   0.094   0.076   0.077   0.038
  78.047    1.001     0.029   0.083   0.058   0.067   0.095     0.039   0.067   0.095   0.077   0.038     0.067   0.094   0.076   0.077   0.038
