 Substance:BZO200d       2023/12/04 18:03:23                     
 Input files: ./data/bzo200d_n0001.dat to ./data/bzo200d_n0001.dat step           1
 OMP processes  =            2
 Integration Monte Carlo     450000000 cell pairs, j_rand           5
 Supercell size:          32          32          32
 Unit cell parameter:   4.19393730       4.19393730       4.19393730    
 Atoms/unit_cell:           5
 Atoms  :    Ba      Zr      O1      O2      O3  
 Atom no.        1       2       3       4       5
 Occups:   0.2000  0.2000  0.2000  0.2000  0.2000
 Weights: Neutron          0.5070  0.7160  0.5803  0.5803  0.5803
 Masks	:        1       1       1       1       1
 Smoothing FWHM [Å-1]   9.38349068E-02

 Output: F(Q)
 Partials index        1  1    1  2    2  2    1  3    2  3      3  3    1  4    2  4    3  4    4  4      1  5    2  5    3  5    4  5    5  5
   Q [A-1]   Total       Ba_Ba   Ba_Zr   Zr_Zr   Ba_O1   Zr_O1     O1_O1   Ba_O2   Zr_O2   O1_O2   O2_O2     Ba_O3   Zr_O3   O1_O3   O2_O3   O3_O3
  22.262   -0.058     0.002  -0.043   0.014  -0.003   0.001     0.002  -0.006  -0.000  -0.008   0.002    -0.002  -0.000  -0.008  -0.009   0.002
  22.286   -0.039     0.003  -0.028   0.018  -0.006   0.005     0.002  -0.008   0.003  -0.011   0.002    -0.005   0.003  -0.011  -0.011   0.003
  22.309   -0.025     0.003  -0.010   0.014  -0.006   0.007     0.002  -0.008   0.004  -0.011   0.001    -0.006   0.004  -0.011  -0.011   0.003
  22.333   -0.015     0.001   0.006   0.003  -0.005   0.008     0.000  -0.006   0.005  -0.009  -0.001    -0.005   0.005  -0.009  -0.009   0.001
  22.356   -0.005    -0.001   0.014  -0.011  -0.003   0.011    -0.002  -0.003   0.008  -0.006  -0.003    -0.003   0.007  -0.006  -0.005  -0.002
  22.380    0.004    -0.003   0.013  -0.022  -0.002   0.015    -0.003  -0.001   0.013  -0.004  -0.004    -0.001   0.011  -0.003  -0.002  -0.003
  22.403    0.013    -0.003   0.005  -0.025  -0.001   0.020    -0.004  -0.001   0.018  -0.003  -0.004    -0.000   0.015  -0.001   0.000  -0.004
  22.427    0.018    -0.003  -0.006  -0.020  -0.001   0.022    -0.003  -0.001   0.021  -0.003  -0.003     0.000   0.018  -0.001   0.001  -0.003
  22.450    0.019    -0.001  -0.016  -0.008  -0.001   0.020    -0.001  -0.002   0.019  -0.003  -0.001     0.000   0.015  -0.002   0.001  -0.002
  22.473    0.011     0.001  -0.022   0.004  -0.000   0.011     0.001  -0.002   0.012  -0.003   0.002     0.001   0.008  -0.002   0.000   0.000
  22.497   -0.001     0.002  -0.023   0.013   0.002  -0.000     0.002  -0.000   0.001  -0.002   0.004     0.003  -0.003  -0.001   0.001   0.002
  22.520   -0.014     0.002  -0.022   0.015   0.006  -0.012     0.002   0.003  -0.011   0.000   0.004     0.006  -0.015   0.001   0.003   0.003
  22.544   -0.022     0.002  -0.021   0.012   0.011  -0.021     0.002   0.008  -0.019   0.003   0.004     0.009  -0.022   0.004   0.005   0.002
  22.567   -0.021     0.001  -0.021   0.007   0.014  -0.023     0.001   0.011  -0.022   0.006   0.004     0.011  -0.024   0.007   0.006   0.002
  22.591   -0.010     0.001  -0.020   0.005   0.014  -0.020     0.001   0.012  -0.019   0.007   0.003     0.012  -0.020   0.007   0.006   0.002
  22.614    0.007     0.001  -0.015   0.008   0.012  -0.013     0.002   0.010  -0.014   0.006   0.004     0.009  -0.014   0.005   0.003   0.002
  22.638    0.022     0.003  -0.005   0.016   0.007  -0.007     0.004   0.005  -0.008   0.003   0.005     0.005  -0.007   0.001  -0.002   0.004
  22.661    0.031     0.004   0.010   0.026   0.000  -0.005     0.006  -0.001  -0.006  -0.002   0.006    -0.000  -0.004  -0.004  -0.007   0.005
  22.685    0.029     0.005   0.028   0.032  -0.005  -0.005     0.007  -0.005  -0.007  -0.006   0.007    -0.005  -0.004  -0.008  -0.012   0.006
  22.708    0.018     0.005   0.042   0.030  -0.008  -0.007     0.007  -0.008  -0.009  -0.008   0.006    -0.007  -0.006  -0.011  -0.014   0.006
  22.732    0.001     0.003   0.048   0.020  -0.008  -0.009     0.005  -0.008  -0.010  -0.009   0.004    -0.008  -0.007  -0.012  -0.014   0.004
  22.755   -0.015     0.000   0.045   0.005  -0.006  -0.007     0.003  -0.007  -0.008  -0.009   0.002    -0.006  -0.006  -0.011  -0.012   0.002
  22.778   -0.026    -0.002   0.033  -0.007  -0.004  -0.003     0.001  -0.006  -0.003  -0.007  -0.001    -0.005  -0.002  -0.009  -0.009  -0.001
  22.802   -0.030    -0.003   0.019  -0.012  -0.003   0.001    -0.000  -0.005   0.001  -0.006  -0.002    -0.004   0.002  -0.008  -0.007  -0.002
  22.825   -0.027    -0.002   0.009  -0.007  -0.003   0.003    -0.000  -0.006   0.004  -0.006  -0.001    -0.005   0.003  -0.008  -0.006  -0.001
  22.849   -0.020     0.000   0.006   0.006  -0.005   0.001     0.001  -0.008   0.002  -0.006   0.001    -0.006   0.000  -0.008  -0.006   0.001
  22.872   -0.011     0.003   0.012   0.020  -0.006  -0.005     0.003  -0.009  -0.003  -0.006   0.003    -0.007  -0.006  -0.008  -0.006   0.003
  22.896   -0.001     0.005   0.023   0.030  -0.006  -0.012     0.005  -0.008  -0.010  -0.005   0.005    -0.006  -0.013  -0.007  -0.005   0.005
  22.919    0.011     0.005   0.033   0.032  -0.005  -0.017     0.005  -0.006  -0.015  -0.003   0.006    -0.004  -0.018  -0.005  -0.003   0.006
  22.943    0.023     0.005   0.037   0.026  -0.002  -0.018     0.004  -0.002  -0.016  -0.001   0.005    -0.000  -0.018  -0.002  -0.001   0.005
  22.966    0.036     0.003   0.033   0.016   0.001  -0.013     0.003   0.002  -0.012   0.002   0.004     0.003  -0.013   0.001   0.001   0.004
  22.990    0.045     0.002   0.023   0.007   0.003  -0.006     0.001   0.005  -0.004   0.003   0.003     0.006  -0.005   0.002   0.003   0.003
  23.013    0.046     0.001   0.011   0.001   0.003   0.002     0.000   0.005   0.002   0.003   0.002     0.006   0.003   0.003   0.003   0.002
  23.036    0.035     0.000   0.002  -0.002   0.002   0.005    -0.000   0.004   0.006   0.001   0.001     0.005   0.007   0.002   0.002   0.001
  23.060    0.010    -0.000  -0.001  -0.004  -0.002   0.005    -0.001   0.001   0.006  -0.001  -0.000     0.001   0.006   0.001  -0.000   0.000
  23.083   -0.026    -0.002   0.000  -0.011  -0.005   0.001    -0.002  -0.002   0.002  -0.003  -0.001    -0.002   0.002  -0.001  -0.002  -0.001
  23.107   -0.065    -0.004   0.004  -0.021  -0.007  -0.005    -0.003  -0.004  -0.002  -0.004  -0.003    -0.005  -0.003  -0.002  -0.003  -0.003
  23.130   -0.099    -0.006   0.006  -0.034  -0.008  -0.008    -0.005  -0.005  -0.005  -0.004  -0.005    -0.006  -0.006  -0.003  -0.004  -0.005
  23.154   -0.121    -0.008   0.004  -0.046  -0.007  -0.009    -0.006  -0.004  -0.005  -0.004  -0.007    -0.007  -0.007  -0.003  -0.004  -0.007
  23.177   -0.128    -0.009  -0.001  -0.050  -0.006  -0.007    -0.007  -0.004  -0.003  -0.004  -0.008    -0.007  -0.006  -0.003  -0.005  -0.008
  23.201   -0.123    -0.008  -0.009  -0.045  -0.006  -0.005    -0.006  -0.003  -0.001  -0.004  -0.007    -0.007  -0.004  -0.004  -0.006  -0.007
  23.224   -0.111    -0.006  -0.016  -0.033  -0.005  -0.005    -0.004  -0.003  -0.001  -0.004  -0.006    -0.008  -0.004  -0.005  -0.007  -0.005
  23.248   -0.097    -0.003  -0.018  -0.017  -0.004  -0.008    -0.001  -0.003  -0.005  -0.004  -0.004    -0.008  -0.007  -0.005  -0.006  -0.002
  23.271   -0.081    -0.000  -0.017  -0.002  -0.003  -0.014     0.001  -0.002  -0.012  -0.003  -0.002    -0.006  -0.013  -0.004  -0.005  -0.000
  23.295   -0.065     0.001  -0.012   0.008   0.000  -0.019     0.002   0.000  -0.018  -0.001  -0.001    -0.004  -0.019  -0.002  -0.002   0.001
  23.318   -0.045     0.002  -0.009   0.013   0.004  -0.023     0.002   0.004  -0.022   0.002  -0.000     0.000  -0.021   0.001   0.001   0.002
  23.341   -0.021     0.002  -0.008   0.013   0.007  -0.021     0.001   0.007  -0.021   0.006  -0.000     0.004  -0.020   0.003   0.004   0.001
  23.365    0.005     0.002  -0.010   0.013   0.010  -0.016     0.001   0.009  -0.015   0.007  -0.000     0.007  -0.014   0.005   0.006   0.001
  23.388    0.028     0.002  -0.013   0.013   0.010  -0.007     0.001   0.009  -0.006   0.007  -0.000     0.008  -0.005   0.004   0.005   0.001
  23.412    0.043     0.003  -0.015   0.015   0.008   0.001     0.001   0.008   0.002   0.005   0.000     0.006   0.003   0.002   0.003   0.001
  23.435    0.048     0.003  -0.012   0.017   0.005   0.007     0.001   0.005   0.008   0.001   0.001     0.003   0.009  -0.001   0.001   0.001
  23.459    0.046     0.002  -0.005   0.016   0.003   0.009     0.001   0.002   0.011  -0.002   0.001     0.001   0.011  -0.003  -0.002   0.001
  23.482    0.041     0.001   0.005   0.011   0.001   0.010     0.000   0.000   0.011  -0.004   0.001    -0.001   0.012  -0.004  -0.003   0.001
  23.506    0.041    -0.000   0.014   0.003   0.001   0.011    -0.001   0.000   0.012  -0.004  -0.000    -0.000   0.012  -0.003  -0.003  -0.001
  23.529    0.047    -0.002   0.019  -0.005   0.002   0.013    -0.002   0.001   0.013  -0.003  -0.001     0.001   0.014  -0.001  -0.001  -0.002
  23.553    0.059    -0.002   0.020  -0.010   0.003   0.016    -0.003   0.003   0.016  -0.000  -0.002     0.003   0.017   0.001   0.001  -0.002
  23.576    0.069    -0.002   0.016  -0.009   0.003   0.017    -0.003   0.003   0.018   0.001  -0.002     0.004   0.019   0.003   0.002  -0.002
  23.599    0.072    -0.001   0.010  -0.001   0.003   0.015    -0.002   0.003   0.016   0.003  -0.001     0.003   0.017   0.003   0.003  -0.001
  23.623    0.060     0.001   0.002   0.011   0.002   0.008    -0.000   0.002   0.010   0.003   0.001     0.002   0.010   0.003   0.003   0.001
  23.646    0.034     0.003  -0.005   0.022   0.002  -0.005     0.002   0.002  -0.002   0.004   0.003     0.002  -0.002   0.003   0.003   0.003
  23.670   -0.002     0.004  -0.012   0.028   0.003  -0.019     0.003   0.002  -0.016   0.004   0.004     0.002  -0.017   0.004   0.004   0.004
  23.693   -0.039     0.004  -0.018   0.026   0.004  -0.032     0.003   0.004  -0.029   0.006   0.003     0.004  -0.030   0.005   0.006   0.004
  23.717   -0.070     0.003  -0.023   0.018   0.006  -0.039     0.002   0.005  -0.036   0.008   0.002     0.006  -0.038   0.007   0.008   0.002
  23.740   -0.089     0.001  -0.026   0.005   0.006  -0.040     0.000   0.006  -0.037   0.009   0.000     0.007  -0.039   0.008   0.010   0.000
  23.764   -0.095    -0.001  -0.023  -0.007   0.005  -0.034    -0.001   0.005  -0.033   0.009  -0.002     0.006  -0.035   0.008   0.010  -0.002
  23.787   -0.091    -0.002  -0.015  -0.016   0.002  -0.026    -0.003   0.002  -0.026   0.008  -0.003     0.004  -0.028   0.006   0.009  -0.003
  23.811   -0.082    -0.003  -0.002  -0.020  -0.002  -0.018    -0.003  -0.002  -0.019   0.005  -0.004     0.000  -0.021   0.004   0.006  -0.004
  23.834   -0.074    -0.003   0.012  -0.021  -0.006  -0.014    -0.004  -0.005  -0.015   0.002  -0.004    -0.003  -0.016   0.002   0.003  -0.005
  23.858   -0.070    -0.002   0.024  -0.022  -0.008  -0.011    -0.004  -0.008  -0.013   0.000  -0.004    -0.006  -0.014   0.001   0.001  -0.005
  23.881   -0.068    -0.003   0.028  -0.023  -0.009  -0.010    -0.004  -0.009  -0.011  -0.001  -0.003    -0.007  -0.012   0.001  -0.000  -0.005
  23.904   -0.068    -0.003   0.024  -0.025  -0.008  -0.009    -0.004  -0.008  -0.009  -0.002  -0.003    -0.007  -0.009   0.001  -0.001  -0.005
  23.928   -0.066    -0.003   0.012  -0.027  -0.007  -0.005    -0.004  -0.007  -0.005  -0.002  -0.003    -0.007  -0.005   0.001  -0.001  -0.005
  23.951   -0.061    -0.003  -0.004  -0.025  -0.006  -0.000    -0.003  -0.006   0.000  -0.002  -0.003    -0.006   0.001   0.001  -0.001  -0.004
  23.975   -0.054    -0.003  -0.019  -0.020  -0.005   0.004    -0.003  -0.005   0.005  -0.002  -0.003    -0.006   0.005   0.001  -0.001  -0.003
  23.998   -0.045    -0.002  -0.029  -0.012  -0.004   0.006    -0.001  -0.004   0.006  -0.002  -0.002    -0.005   0.006   0.000  -0.001  -0.001
  24.022   -0.033    -0.001  -0.032  -0.004  -0.002   0.004    -0.000  -0.002   0.005  -0.001  -0.001    -0.004   0.004   0.001  -0.000  -0.000
  24.045   -0.018    -0.000  -0.028   0.003  -0.000   0.002     0.001   0.001   0.001   0.000  -0.000    -0.001   0.000   0.002   0.001   0.001
  24.069    0.004     0.000  -0.022   0.007   0.003  -0.001     0.002   0.005  -0.002   0.002   0.001     0.003  -0.003   0.003   0.004   0.002
  24.092    0.031     0.001  -0.017   0.009   0.005   0.000     0.003   0.007  -0.002   0.005   0.001     0.006  -0.002   0.005   0.006   0.003
  24.116    0.059     0.001  -0.015   0.012   0.006   0.004     0.003   0.008   0.002   0.006   0.002     0.008   0.003   0.007   0.008   0.003
  24.139    0.083     0.002  -0.017   0.015   0.006   0.011     0.004   0.007   0.008   0.007   0.003     0.008   0.010   0.007   0.009   0.004
  24.162    0.095     0.002  -0.021   0.018   0.003   0.018     0.004   0.004   0.015   0.006   0.004     0.005   0.017   0.007   0.008   0.005
  24.186    0.091     0.003  -0.023   0.018  -0.001   0.022     0.004   0.000   0.019   0.005   0.004     0.002   0.022   0.005   0.006   0.004
  24.209    0.073     0.002  -0.022   0.014  -0.004   0.023     0.003  -0.003   0.020   0.003   0.004    -0.001   0.023   0.003   0.004   0.004
  24.233    0.050     0.001  -0.016   0.005  -0.006   0.021     0.002  -0.005   0.018   0.002   0.003    -0.003   0.021   0.002   0.003   0.002
  24.256    0.031    -0.000  -0.008  -0.007  -0.005   0.018     0.000  -0.004   0.016   0.002   0.001    -0.003   0.019   0.001   0.003   0.000
  24.280    0.025    -0.002   0.000  -0.017  -0.003   0.015    -0.001  -0.002   0.015   0.003   0.000    -0.001   0.017   0.000   0.003  -0.001
  24.303    0.033    -0.002   0.008  -0.021  -0.001   0.014    -0.001   0.000   0.015   0.003  -0.000     0.001   0.016   0.000   0.003  -0.002
  24.327    0.049    -0.002   0.015  -0.017   0.001   0.012    -0.001   0.002   0.015   0.003   0.000     0.003   0.016  -0.000   0.003  -0.002
  24.350    0.064    -0.001   0.021  -0.007   0.002   0.010     0.001   0.003   0.013   0.002   0.002     0.003   0.014  -0.001   0.002  -0.000
  24.374    0.070     0.001   0.026   0.005   0.002   0.005     0.003   0.002   0.009   0.000   0.003     0.003   0.010  -0.002   0.001   0.002
  24.397    0.063     0.003   0.031   0.015   0.001  -0.001     0.004   0.001   0.003  -0.002   0.004     0.002   0.004  -0.003  -0.001   0.003
  24.421    0.047     0.003   0.033   0.019   0.000  -0.007     0.004   0.000  -0.003  -0.003   0.004     0.001  -0.001  -0.003  -0.002   0.003
  24.444    0.028     0.003   0.029   0.017  -0.000  -0.010     0.003   0.000  -0.007  -0.004   0.004    -0.000  -0.005  -0.002  -0.003   0.003
  24.467    0.014     0.002   0.021   0.014  -0.001  -0.009     0.001  -0.000  -0.007  -0.004   0.003    -0.001  -0.005  -0.001  -0.003   0.003
  24.491    0.009     0.002   0.008   0.012  -0.001  -0.004     0.000  -0.000  -0.004  -0.004   0.002    -0.001  -0.001  -0.000  -0.004   0.002
  24.514    0.013     0.002  -0.005   0.015  -0.002   0.003     0.000  -0.001   0.002  -0.004   0.002    -0.003   0.005  -0.000  -0.004   0.003
  24.538    0.022     0.002  -0.013   0.022  -0.004   0.010     0.001  -0.003   0.007  -0.005   0.003    -0.004   0.010  -0.001  -0.005   0.003
  24.561    0.031     0.003  -0.015   0.028  -0.006   0.014     0.003  -0.004   0.010  -0.006   0.003    -0.006   0.012  -0.002  -0.007   0.004
  24.585    0.034     0.003  -0.010   0.031  -0.006   0.015     0.003  -0.006   0.010  -0.006   0.003    -0.007   0.012  -0.004  -0.008   0.004
  24.608    0.032     0.003  -0.000   0.026  -0.006   0.014     0.003  -0.006   0.009  -0.006   0.002    -0.007   0.010  -0.004  -0.008   0.003
  24.632    0.026     0.002   0.010   0.014  -0.004   0.012     0.003  -0.005   0.008  -0.005   0.001    -0.005   0.007  -0.004  -0.007   0.001
  24.655    0.018    -0.000   0.016  -0.001  -0.002   0.011     0.001  -0.003   0.008  -0.004  -0.001    -0.003   0.006  -0.004  -0.006  -0.001
  24.679    0.011    -0.002   0.018  -0.013  -0.000   0.011    -0.001  -0.002   0.009  -0.004  -0.002    -0.000   0.007  -0.003  -0.004  -0.003
  24.702    0.007    -0.003   0.016  -0.019   0.001   0.011    -0.002  -0.001   0.010  -0.003  -0.003     0.001   0.007  -0.002  -0.003  -0.003
  24.725    0.006    -0.003   0.012  -0.018   0.002   0.010    -0.002  -0.000   0.010  -0.003  -0.002     0.002   0.006  -0.002  -0.002  -0.003
  24.749    0.007    -0.002   0.008  -0.011   0.002   0.007    -0.002   0.000   0.007  -0.003  -0.002     0.003   0.004  -0.002  -0.001  -0.002
  24.772    0.011    -0.001   0.006  -0.002   0.003   0.003    -0.002   0.002   0.003  -0.002  -0.001     0.004  -0.000  -0.001  -0.000  -0.000
  24.796    0.018    -0.000   0.006   0.004   0.005  -0.002    -0.001   0.004  -0.002  -0.001   0.000     0.006  -0.004  -0.000   0.001   0.001
  24.819    0.026    -0.000   0.006   0.007   0.007  -0.004    -0.000   0.006  -0.005   0.001   0.000     0.008  -0.006   0.001   0.003   0.001
  24.843    0.035     0.000   0.007   0.006   0.009  -0.005     0.000   0.008  -0.006   0.003   0.000     0.010  -0.005   0.002   0.004   0.001
  24.866    0.041    -0.000   0.008   0.003   0.010  -0.003     0.000   0.009  -0.004   0.003  -0.000     0.011  -0.004   0.003   0.004   0.001
  24.890    0.042    -0.000   0.011  -0.000   0.010  -0.001     0.000   0.008  -0.003   0.003  -0.000     0.011  -0.001   0.002   0.003  -0.000
  24.913    0.034    -0.000   0.015  -0.004   0.008   0.001    -0.000   0.006  -0.001   0.002  -0.001     0.008  -0.000   0.001   0.001  -0.001
  24.937    0.020    -0.001   0.020  -0.008   0.006   0.001    -0.001   0.004  -0.002  -0.000  -0.001     0.006  -0.000  -0.000  -0.001  -0.002
  24.960    0.003    -0.001   0.024  -0.012   0.004   0.001    -0.001   0.001  -0.002  -0.001  -0.002     0.002  -0.001  -0.002  -0.003  -0.003
  24.984   -0.010    -0.002   0.025  -0.016   0.002   0.001    -0.002  -0.000  -0.002  -0.002  -0.003    -0.000  -0.000  -0.002  -0.004  -0.003
  25.007   -0.015    -0.002   0.020  -0.018   0.000   0.003    -0.003  -0.001   0.001  -0.002  -0.003    -0.003   0.003  -0.003  -0.005  -0.003
  25.030   -0.011    -0.002   0.011  -0.017  -0.001   0.008    -0.003  -0.001   0.006  -0.002  -0.004    -0.004   0.008  -0.003  -0.004  -0.003
  25.054    0.001    -0.001  -0.000  -0.012  -0.002   0.013    -0.002  -0.002   0.012  -0.001  -0.003    -0.005   0.014  -0.003  -0.004  -0.002
  25.077    0.013    -0.000  -0.011  -0.005  -0.002   0.018    -0.001  -0.002   0.016  -0.001  -0.003    -0.006   0.018  -0.004  -0.003  -0.000
  25.101    0.019     0.000  -0.019   0.002  -0.003   0.019    -0.000  -0.003   0.018  -0.001  -0.002    -0.005   0.019  -0.004  -0.003   0.001
  25.124    0.013     0.001  -0.023   0.004  -0.002   0.017     0.000  -0.003   0.016  -0.001  -0.001    -0.005   0.016  -0.004  -0.003   0.001
  25.148   -0.003     0.001  -0.024   0.002  -0.001   0.012    -0.000  -0.003   0.011  -0.001  -0.002    -0.003   0.011  -0.004  -0.003   0.001
  25.171   -0.024    -0.000  -0.023  -0.005   0.000   0.007    -0.001  -0.002   0.005  -0.000  -0.002    -0.001   0.006  -0.003  -0.003   0.000
  25.195   -0.043    -0.001  -0.023  -0.011   0.002   0.003    -0.003  -0.002  -0.000   0.000  -0.003    -0.000   0.002  -0.002  -0.002  -0.001
  25.218   -0.054    -0.002  -0.023  -0.015   0.002   0.001    -0.003  -0.002  -0.002   0.001  -0.004     0.000   0.000  -0.002  -0.002  -0.002
  25.242   -0.055    -0.001  -0.023  -0.014   0.001   0.001    -0.003  -0.002  -0.002   0.000  -0.004    -0.000   0.000  -0.001  -0.002  -0.003
  25.265   -0.048    -0.001  -0.022  -0.010  -0.001   0.003    -0.003  -0.004  -0.000  -0.001  -0.003    -0.002   0.002  -0.002  -0.003  -0.003
  25.289   -0.039    -0.000  -0.018  -0.005  -0.003   0.005    -0.002  -0.005   0.002  -0.002  -0.003    -0.003   0.003  -0.002  -0.003  -0.003
  25.312   -0.032    -0.000  -0.011  -0.004  -0.005   0.006    -0.002  -0.005   0.003  -0.002  -0.002    -0.003   0.003  -0.003  -0.003  -0.003
  25.335   -0.029    -0.001  -0.005  -0.008  -0.005   0.006    -0.002  -0.005   0.004  -0.002  -0.003    -0.003   0.003  -0.003  -0.003  -0.004
  25.359   -0.030    -0.001   0.001  -0.014  -0.005   0.006    -0.003  -0.004   0.004  -0.002  -0.003    -0.002   0.002  -0.002  -0.002  -0.004
  25.382   -0.031    -0.002   0.005  -0.020  -0.005   0.005    -0.003  -0.003   0.004  -0.002  -0.003    -0.002   0.002  -0.002  -0.002  -0.005
  25.406   -0.030    -0.003   0.007  -0.021  -0.004   0.004    -0.003  -0.002   0.003  -0.001  -0.003    -0.001   0.001  -0.002  -0.001  -0.004
  25.429   -0.026    -0.002   0.009  -0.017  -0.004   0.001    -0.002  -0.001   0.001  -0.002  -0.002    -0.002  -0.001  -0.001  -0.001  -0.003
  25.453   -0.020    -0.001   0.011  -0.007  -0.003  -0.003    -0.001  -0.001  -0.003  -0.002   0.000    -0.002  -0.004  -0.001  -0.002  -0.001
  25.476   -0.013     0.000   0.012   0.003  -0.003  -0.007     0.001  -0.000  -0.007  -0.001   0.002    -0.002  -0.008  -0.001  -0.002   0.001
