 Substance:BZO200d       2023/12/04 18:04:51                     
 Input files: ./data/bzo200d_n0001.dat to ./data/bzo200d_n0001.dat step           1
 OMP processes  =            2
 Integration Monte Carlo     450000000 cell pairs, j_rand           5
 Supercell size:          32          32          32
 Unit cell parameter:   4.19393730       4.19393730       4.19393730    
 Atoms/unit_cell:           5
 Atoms  :    Ba      Zr      O1      O2      O3  
 Atom no.        1       2       3       4       5
 Occups:   0.2000  0.2000  0.2000  0.2000  0.2000
 Weights: Neutron          0.5070  0.7160  0.5803  0.5803  0.5803
 Masks	:        1       1       1       1       1
 Smoothing FWHM [Å-1]   9.38349068E-02

 Output: I(Q)
 Partials index        1  1    1  2    2  2    1  3    2  3      3  3    1  4    2  4    3  4    4  4      1  5    2  5    3  5    4  5    5  5
   Q [A-1]   Total       Ba_Ba   Ba_Zr   Zr_Zr   Ba_O1   Zr_O1     O1_O1   Ba_O2   Zr_O2   O1_O2   O2_O2     Ba_O3   Zr_O3   O1_O3   O2_O3   O3_O3
  38.613    0.999     0.144   0.002   0.287  -0.000   0.000     0.189   0.001  -0.000   0.001   0.189    -0.001  -0.000  -0.001  -0.000   0.189
  38.637    0.999     0.144   0.002   0.287   0.000   0.000     0.189   0.000  -0.000   0.001   0.189    -0.000  -0.001  -0.001  -0.001   0.189
  38.660    0.998     0.144   0.001   0.287   0.000   0.000     0.189   0.000  -0.000   0.001   0.189     0.000  -0.001  -0.000  -0.001   0.189
  38.683    0.997     0.144   0.001   0.286   0.000   0.000     0.189  -0.000  -0.000   0.000   0.189     0.001  -0.002  -0.000  -0.001   0.189
  38.707    0.996     0.144   0.001   0.286   0.000  -0.000     0.189  -0.000  -0.000   0.000   0.189     0.001  -0.002   0.000  -0.001   0.189
  38.730    0.995     0.144   0.001   0.285   0.000  -0.000     0.189  -0.000  -0.000   0.000   0.189     0.001  -0.002   0.000  -0.000   0.189
  38.754    0.994     0.144   0.001   0.284   0.001  -0.000     0.189  -0.000  -0.000   0.000   0.189     0.001  -0.002   0.001   0.000   0.189
  38.777    0.994     0.144   0.001   0.283   0.001  -0.000     0.189  -0.000  -0.001   0.000   0.189     0.001  -0.002   0.001   0.000   0.189
  38.801    0.994     0.144   0.001   0.284   0.001  -0.000     0.189  -0.000  -0.001   0.000   0.189     0.000  -0.002   0.001   0.001   0.189
  38.824    0.994     0.144   0.001   0.284   0.001  -0.000     0.189  -0.000  -0.002  -0.000   0.189     0.000  -0.002   0.000   0.001   0.189
  38.848    0.995     0.144   0.001   0.286   0.001  -0.001     0.190   0.000  -0.002  -0.000   0.189    -0.000  -0.002   0.000   0.000   0.189
  38.871    0.995     0.144   0.000   0.287   0.001  -0.001     0.190   0.000  -0.002  -0.000   0.189    -0.000  -0.001   0.000  -0.000   0.189
  38.895    0.996     0.144  -0.000   0.289   0.000  -0.001     0.190   0.001  -0.002  -0.000   0.189    -0.000  -0.001  -0.000  -0.000   0.189
  38.918    0.998     0.144  -0.001   0.290  -0.000  -0.001     0.190   0.001  -0.002   0.000   0.189    -0.000  -0.001  -0.000  -0.001   0.190
  38.941    0.999     0.144  -0.001   0.290  -0.001  -0.001     0.190   0.001  -0.001   0.001   0.189    -0.000  -0.000   0.000  -0.001   0.190
  38.965    1.001     0.145  -0.001   0.290  -0.001  -0.001     0.190   0.001  -0.001   0.001   0.189     0.000   0.000   0.000  -0.000   0.190
  38.988    1.002     0.145  -0.001   0.289  -0.001  -0.001     0.190   0.000  -0.000   0.001   0.189     0.000   0.001   0.000   0.000   0.189
  39.012    1.003     0.145  -0.000   0.288  -0.001  -0.001     0.190  -0.000  -0.000   0.001   0.190     0.001   0.001   0.000   0.001   0.189
  39.035    1.003     0.145  -0.000   0.287  -0.001  -0.001     0.190  -0.001  -0.000   0.001   0.190     0.001   0.002   0.000   0.001   0.189
  39.059    1.003     0.145   0.000   0.287  -0.001  -0.000     0.190  -0.001   0.000   0.000   0.190     0.001   0.002   0.001   0.001   0.189
  39.082    1.004     0.145   0.001   0.287  -0.001  -0.000     0.190  -0.001   0.000   0.000   0.190     0.001   0.002   0.001   0.001   0.189
  39.106    1.004     0.145   0.001   0.287  -0.000   0.000     0.190  -0.001   0.000  -0.000   0.190     0.001   0.002   0.000   0.001   0.189
  39.129    1.005     0.145   0.001   0.287   0.000   0.001     0.190  -0.001   0.000  -0.000   0.190     0.001   0.002   0.000   0.000   0.189
  39.153    1.005     0.145   0.001   0.287   0.001   0.001     0.189  -0.000   0.000   0.000   0.190     0.001   0.001  -0.000   0.000   0.189
  39.176    1.005     0.145   0.001   0.288   0.001   0.001     0.189   0.000   0.001   0.000   0.189     0.000   0.001  -0.001   0.000   0.189
  39.200    1.005     0.145   0.001   0.288   0.001   0.001     0.189   0.000   0.001   0.000   0.189     0.000   0.000  -0.001   0.001   0.190
  39.223    1.005     0.145   0.001   0.288   0.001   0.002     0.189   0.001   0.001   0.000   0.189    -0.000   0.000  -0.001   0.001   0.190
  39.246    1.005     0.145   0.001   0.288   0.001   0.002     0.189   0.001   0.001   0.000   0.189    -0.000   0.000  -0.001   0.001   0.190
  39.270    1.006     0.145   0.000   0.288   0.000   0.002     0.190   0.001   0.000  -0.000   0.189    -0.001   0.001  -0.000   0.001   0.190
  39.293    1.006     0.145  -0.000   0.289  -0.000   0.002     0.190   0.001   0.000  -0.000   0.189    -0.001   0.001  -0.000   0.000   0.190
  39.317    1.006     0.145  -0.001   0.289  -0.001   0.002     0.190   0.001  -0.000  -0.000   0.189    -0.000   0.002   0.000   0.000   0.190
  39.340    1.006     0.145  -0.001   0.290  -0.001   0.002     0.191   0.001  -0.000  -0.000   0.189    -0.000   0.002   0.000   0.000   0.190
  39.364    1.006     0.144  -0.001   0.290  -0.000   0.002     0.191   0.001  -0.000  -0.000   0.189    -0.000   0.002   0.000  -0.000   0.190
  39.387    1.005     0.144  -0.002   0.290  -0.000   0.002     0.191   0.001  -0.000  -0.000   0.189    -0.000   0.002   0.000  -0.001   0.190
  39.411    1.003     0.144  -0.002   0.289   0.000   0.001     0.190   0.000   0.000  -0.000   0.190    -0.001   0.002   0.000  -0.001   0.190
  39.434    1.002     0.144  -0.001   0.288   0.000   0.001     0.190   0.000   0.001  -0.000   0.190    -0.001   0.001   0.000  -0.001   0.190
  39.458    1.000     0.144  -0.001   0.287   0.000  -0.000     0.190  -0.000   0.001  -0.000   0.190    -0.001   0.001   0.000  -0.002   0.190
  39.481    0.999     0.144  -0.001   0.287   0.001  -0.001     0.190  -0.000   0.001  -0.000   0.190    -0.001   0.000  -0.000  -0.002   0.190
  39.504    0.998     0.144  -0.000   0.287   0.001  -0.002     0.190   0.000   0.001   0.000   0.190    -0.001   0.000  -0.000  -0.002   0.190
  39.528    0.998     0.144   0.000   0.287   0.000  -0.002     0.190   0.000   0.001   0.000   0.190    -0.001  -0.000  -0.000  -0.002   0.190
  39.551    0.998     0.144   0.000   0.288   0.000  -0.002     0.190   0.001   0.001   0.000   0.190    -0.001  -0.000  -0.001  -0.002   0.190
  39.575    0.999     0.144  -0.000   0.289   0.000  -0.001     0.190   0.001   0.000   0.000   0.189    -0.000  -0.000  -0.001  -0.001   0.190
  39.598    1.001     0.144  -0.000   0.289   0.000  -0.000     0.190   0.000   0.000   0.000   0.189    -0.000  -0.000  -0.000  -0.001   0.190
  39.622    1.002     0.144  -0.001   0.289   0.000   0.001     0.190  -0.000  -0.000   0.000   0.189     0.000  -0.000  -0.000  -0.000   0.189
  39.645    1.002     0.144  -0.001   0.288   0.000   0.002     0.190  -0.001  -0.000   0.000   0.189     0.000   0.000  -0.000  -0.000   0.189
  39.669    1.001     0.144  -0.001   0.288   0.000   0.003     0.189  -0.002   0.000   0.000   0.189     0.001   0.000   0.000  -0.000   0.189
  39.692    1.000     0.144  -0.001   0.287   0.000   0.003     0.189  -0.002   0.000   0.000   0.189     0.001   0.000   0.000   0.000   0.189
  39.716    0.999     0.144  -0.001   0.286  -0.000   0.003     0.189  -0.002   0.000  -0.000   0.189     0.001   0.000   0.000   0.000   0.189
  39.739    0.999     0.144  -0.001   0.286  -0.000   0.003     0.189  -0.002   0.000  -0.000   0.189     0.001   0.000   0.000   0.000   0.189
  39.763    1.000     0.144  -0.001   0.286  -0.000   0.003     0.189  -0.002   0.000  -0.000   0.189     0.002   0.000   0.000   0.000   0.189
  39.786    1.001     0.144  -0.000   0.287  -0.001   0.002     0.189  -0.001  -0.000  -0.000   0.189     0.002   0.000   0.000   0.001   0.189
  39.809    1.002     0.144  -0.000   0.287  -0.001   0.002     0.190  -0.001  -0.000  -0.000   0.189     0.001   0.000   0.000   0.001   0.189
  39.833    1.003     0.144   0.000   0.287  -0.000   0.002     0.190  -0.001   0.000  -0.000   0.188     0.001   0.001   0.000   0.001   0.190
  39.856    1.004     0.144   0.000   0.287  -0.000   0.001     0.190  -0.000   0.000  -0.000   0.188     0.001   0.001  -0.000   0.001   0.190
  39.880    1.003     0.144   0.001   0.287   0.000   0.001     0.190  -0.000   0.001  -0.000   0.188     0.001   0.000  -0.000   0.001   0.190
  39.903    1.003     0.144   0.000   0.287   0.000   0.001     0.190   0.000   0.001  -0.000   0.189     0.000   0.000  -0.001   0.001   0.190
  39.927    1.001     0.144   0.000   0.287   0.000   0.001     0.190   0.000   0.001  -0.000   0.189    -0.000  -0.000  -0.001   0.001   0.190
  39.950    1.000     0.144  -0.000   0.287  -0.000   0.001     0.190   0.001   0.001  -0.000   0.189    -0.000  -0.000  -0.001   0.000   0.190
  39.974    0.999     0.144  -0.000   0.287  -0.000   0.001     0.189   0.001   0.001   0.000   0.189    -0.000  -0.000  -0.001  -0.000   0.190
  39.997    0.998     0.144  -0.000   0.288  -0.001   0.001     0.189   0.001   0.001   0.000   0.189    -0.000  -0.000  -0.001  -0.001   0.189
  40.021    0.997     0.144  -0.000   0.288  -0.001   0.001     0.189   0.001   0.000   0.000   0.189    -0.000  -0.000  -0.001  -0.001   0.189
  40.044    0.996     0.144   0.000   0.287  -0.001   0.001     0.189   0.000   0.000   0.000   0.189    -0.000  -0.000  -0.000  -0.002   0.189
  40.068    0.996     0.144   0.000   0.286  -0.001   0.001     0.189  -0.000   0.000  -0.000   0.189    -0.000   0.000  -0.000  -0.002   0.189
  40.091    0.995     0.144   0.001   0.285  -0.000   0.001     0.190  -0.000  -0.000  -0.001   0.189    -0.000   0.000   0.000  -0.001   0.189
  40.114    0.995     0.144   0.001   0.284  -0.000   0.001     0.190  -0.001  -0.000  -0.001   0.189     0.000   0.000   0.001  -0.001   0.189
  40.138    0.994     0.144   0.001   0.283  -0.000   0.001     0.190  -0.001  -0.001  -0.001   0.189     0.000   0.000   0.001  -0.000   0.189
  40.161    0.994     0.144   0.000   0.283  -0.000   0.001     0.190  -0.000  -0.001  -0.001   0.189    -0.000   0.000   0.001   0.000   0.189
  40.185    0.995     0.144   0.000   0.284  -0.000   0.001     0.190  -0.000  -0.001  -0.001   0.188    -0.000   0.000   0.001   0.000   0.189
  40.208    0.995     0.144   0.000   0.285  -0.000   0.001     0.190   0.000  -0.001  -0.001   0.188    -0.001   0.000   0.001   0.001   0.189
  40.232    0.996     0.144   0.000   0.286  -0.001   0.001     0.190   0.000  -0.001  -0.001   0.188    -0.001   0.001   0.000   0.001   0.189
  40.255    0.998     0.144   0.000   0.287  -0.001   0.001     0.190   0.000  -0.001  -0.000   0.188    -0.001   0.001  -0.000   0.001   0.189
  40.279    1.000     0.144   0.001   0.288  -0.001   0.001     0.190   0.000  -0.000  -0.000   0.189    -0.001   0.001  -0.000   0.001   0.189
  40.302    1.002     0.144   0.001   0.288  -0.000   0.001     0.190   0.000   0.000  -0.000   0.189    -0.001   0.002  -0.000   0.001   0.189
  40.326    1.005     0.144   0.001   0.289  -0.000   0.001     0.190   0.000   0.001  -0.000   0.189    -0.001   0.002  -0.001   0.001   0.189
  40.349    1.006     0.144   0.001   0.289  -0.000   0.001     0.189  -0.000   0.001   0.000   0.189    -0.000   0.002  -0.000   0.001   0.189
  40.372    1.007     0.144   0.001   0.289   0.000   0.001     0.189  -0.000   0.002   0.000   0.189     0.000   0.001  -0.000   0.001   0.189
  40.396    1.006     0.144   0.001   0.289   0.000   0.000     0.189  -0.000   0.002   0.000   0.189     0.000   0.000   0.000   0.001   0.190
  40.419    1.004     0.144   0.001   0.288   0.000  -0.000     0.189  -0.000   0.001   0.000   0.189     0.000  -0.000   0.000   0.001   0.190
  40.443    1.002     0.144   0.001   0.288   0.000  -0.001     0.189  -0.000   0.000  -0.000   0.190     0.000  -0.001   0.001   0.000   0.190
  40.466    1.000     0.144   0.000   0.288   0.000  -0.001     0.189   0.000  -0.000  -0.000   0.190    -0.000  -0.001   0.001   0.000   0.190
  40.490    0.999     0.144  -0.000   0.288   0.000  -0.002     0.189   0.001  -0.001  -0.000   0.190    -0.000  -0.001   0.001  -0.000   0.190
  40.513    0.999     0.144  -0.000   0.288   0.000  -0.001     0.189   0.001  -0.002  -0.000   0.190    -0.001  -0.001   0.001  -0.000   0.190
  40.537    0.999     0.144  -0.000   0.288   0.000  -0.001     0.189   0.001  -0.002  -0.000   0.190    -0.001  -0.000   0.001   0.000   0.190
  40.560    1.000     0.144   0.000   0.288   0.000  -0.001     0.189   0.001  -0.002   0.000   0.190    -0.001  -0.000   0.001   0.000   0.190
  40.584    1.001     0.145   0.001   0.288  -0.000  -0.000     0.189   0.000  -0.002   0.000   0.190    -0.000   0.000   0.000   0.000   0.190
  40.607    1.001     0.145   0.001   0.287  -0.000  -0.000     0.189   0.000  -0.001   0.000   0.190    -0.000   0.000  -0.000   0.000   0.190
  40.631    1.001     0.145   0.001   0.287  -0.000  -0.000     0.189  -0.000  -0.001   0.000   0.190     0.000   0.000  -0.000   0.000   0.190
  40.654    1.001     0.145   0.001   0.288  -0.001  -0.000     0.190   0.000  -0.001   0.000   0.190     0.000   0.000  -0.000   0.000   0.190
  40.677    1.001     0.145   0.000   0.288  -0.001  -0.001     0.190   0.000  -0.001   0.000   0.190     0.000   0.000  -0.000  -0.000   0.190
  40.701    1.001     0.145  -0.000   0.288  -0.001  -0.001     0.190   0.001  -0.001   0.000   0.190     0.000   0.000  -0.000  -0.000   0.190
  40.724    1.001     0.145  -0.001   0.288  -0.001  -0.001     0.190   0.001  -0.001   0.000   0.190     0.000   0.001  -0.000  -0.001   0.190
  40.748    1.002     0.145  -0.001   0.289  -0.001  -0.000     0.191   0.001  -0.000   0.001   0.190    -0.000   0.001  -0.000  -0.001   0.190
  40.771    1.003     0.145  -0.001   0.289  -0.000  -0.000     0.191   0.001  -0.000   0.001   0.190    -0.001   0.001  -0.000  -0.001   0.189
  40.795    1.003     0.145  -0.001   0.288  -0.000   0.000     0.191   0.001   0.000   0.001   0.190    -0.001   0.001  -0.000  -0.000   0.189
  40.818    1.003     0.145  -0.001   0.288   0.000   0.000     0.190   0.001   0.001   0.001   0.190    -0.001   0.001  -0.000  -0.000   0.189
  40.842    1.002     0.145  -0.000   0.288   0.000   0.000     0.190   0.001   0.001   0.001   0.189    -0.001   0.000  -0.000  -0.000   0.189
  40.865    1.002     0.145  -0.000   0.288   0.001   0.000     0.190   0.000   0.001   0.001   0.189    -0.001  -0.000  -0.000  -0.000   0.189
  40.889    1.001     0.144  -0.000   0.289   0.001  -0.000     0.189  -0.000   0.001   0.001   0.189    -0.001  -0.001  -0.000  -0.000   0.189
  40.912    1.000     0.144  -0.000   0.289   0.001  -0.000     0.189  -0.001   0.000   0.000   0.189    -0.001  -0.001   0.000  -0.000   0.190
  40.935    0.999     0.144  -0.000   0.289   0.001  -0.001     0.190  -0.001   0.000   0.000   0.189    -0.001  -0.001   0.000  -0.001   0.190
  40.959    0.999     0.144  -0.000   0.289   0.001  -0.001     0.190  -0.001   0.000  -0.000   0.189    -0.000  -0.001   0.001  -0.001   0.190
  40.982    0.999     0.144   0.000   0.289   0.001  -0.001     0.190  -0.001   0.001  -0.000   0.189    -0.000  -0.001   0.001  -0.001   0.190
  41.006    1.000     0.144   0.000   0.288   0.001  -0.001     0.190  -0.000   0.001  -0.000   0.189    -0.000  -0.001   0.001  -0.001   0.190
  41.029    0.999     0.144   0.000   0.287   0.001  -0.001     0.190   0.000   0.001  -0.000   0.189    -0.000  -0.001   0.001  -0.001   0.190
  41.053    0.999     0.144   0.001   0.286   0.000  -0.001     0.190   0.000   0.001  -0.000   0.189    -0.000  -0.001   0.001  -0.001   0.190
  41.076    0.998     0.144   0.000   0.286   0.001  -0.002     0.190   0.000   0.000   0.000   0.189    -0.000  -0.000   0.001  -0.000   0.189
  41.100    0.998     0.144   0.000   0.286   0.001  -0.002     0.190   0.000   0.000   0.000   0.189    -0.000  -0.000   0.000   0.000   0.189
  41.123    0.997     0.144   0.000   0.286   0.001  -0.001     0.189  -0.000  -0.000   0.000   0.189     0.000  -0.000  -0.001   0.000   0.190
  41.147    0.998     0.144   0.000   0.287   0.001  -0.001     0.189  -0.001  -0.000   0.001   0.189     0.000  -0.000  -0.001   0.001   0.190
  41.170    0.999     0.144   0.000   0.287   0.001  -0.001     0.189  -0.001   0.000   0.001   0.189     0.000  -0.000  -0.001   0.001   0.190
  41.194    1.000     0.144   0.000   0.287   0.001  -0.001     0.189  -0.001   0.001   0.001   0.189     0.001  -0.000  -0.001   0.001   0.190
  41.217    1.001     0.144  -0.000   0.287   0.001  -0.000     0.189  -0.001   0.001   0.001   0.189     0.001  -0.000  -0.001   0.001   0.190
  41.240    1.001     0.144  -0.000   0.287   0.001  -0.000     0.189  -0.001   0.001   0.001   0.189     0.001  -0.000  -0.001   0.001   0.190
  41.264    1.000     0.144  -0.001   0.286   0.000  -0.001     0.189  -0.001   0.002   0.000   0.189     0.001  -0.001  -0.000   0.001   0.190
  41.287    0.998     0.144  -0.001   0.286   0.000  -0.001     0.190  -0.000   0.002   0.000   0.189     0.001  -0.001  -0.000   0.001   0.189
  41.311    0.996     0.144  -0.001   0.286   0.000  -0.001     0.190   0.000   0.001   0.000   0.189     0.001  -0.001  -0.000   0.001   0.189
  41.334    0.995     0.144  -0.001   0.286   0.000  -0.002     0.190   0.000   0.001  -0.000   0.189     0.001  -0.001  -0.000   0.000   0.189
  41.358    0.995     0.144  -0.001   0.286   0.000  -0.001     0.190   0.001   0.001  -0.000   0.189     0.001  -0.002  -0.000   0.000   0.189
  41.381    0.995     0.144  -0.001   0.286  -0.000  -0.001     0.190   0.001   0.000  -0.000   0.189     0.001  -0.002  -0.001  -0.000   0.189
  41.405    0.996     0.144  -0.001   0.286  -0.000  -0.001     0.190   0.001  -0.000   0.000   0.189     0.001  -0.001  -0.001  -0.000   0.189
  41.428    0.997     0.144  -0.000   0.286  -0.000  -0.001     0.190   0.001  -0.000   0.000   0.189     0.001  -0.001  -0.001  -0.000   0.189
  41.452    0.997     0.144  -0.000   0.286  -0.000  -0.000     0.190   0.001  -0.000   0.000   0.189     0.001  -0.001  -0.000  -0.000   0.189
  41.475    0.997     0.144  -0.000   0.286  -0.001  -0.001     0.190   0.000  -0.000   0.000   0.189     0.000  -0.000  -0.000   0.000   0.189
  41.498    0.997     0.144  -0.000   0.286  -0.001  -0.001     0.190   0.000  -0.000   0.000   0.189     0.000  -0.000   0.000   0.000   0.190
  41.522    0.997     0.144  -0.000   0.286  -0.001  -0.001     0.190  -0.000  -0.001   0.000   0.189     0.000  -0.000   0.001   0.000   0.190
  41.545    0.997     0.144  -0.000   0.286  -0.001  -0.001     0.190  -0.001  -0.001  -0.000   0.189     0.000  -0.000   0.001   0.000   0.190
  41.569    0.996     0.144  -0.000   0.287  -0.000  -0.001     0.190  -0.001  -0.001  -0.000   0.189     0.000  -0.001   0.001   0.000   0.190
  41.592    0.997     0.144  -0.000   0.287  -0.000  -0.001     0.190  -0.001  -0.001  -0.000   0.189     0.000  -0.001   0.001   0.000   0.190
  41.616    0.998     0.144  -0.000   0.288  -0.000  -0.001     0.190  -0.001  -0.001  -0.000   0.189     0.000  -0.001   0.001   0.000   0.190
  41.639    0.999     0.144   0.000   0.289   0.000  -0.001     0.190  -0.001  -0.000  -0.000   0.189     0.000  -0.001   0.001  -0.000   0.189
  41.663    0.999     0.144   0.000   0.289   0.000  -0.000     0.189  -0.001  -0.000  -0.000   0.189    -0.000  -0.001   0.001  -0.000   0.189
